29,570,05525,608921,0000,VILLAGE,Rushyashringapura (Markal),Rural,394,1501,721,780,115,58,57,119,61,58,174,79,95,1179,591,588,322,130,192,625,486,139,604,474,130,185,169,16,305,219,86,4,3,1,110,83,27,21,12,9,5,2,3,6,4,2,4,2,2,6,4,2,21,12,9,5,2,3,6,4,2,4,2,2,6,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,876,235,641
29,570,05525,608922,0000,VILLAGE,Kogodu,Rural,97,351,165,186,24,13,11,59,27,32,0,0,0,279,143,136,72,22,50,179,122,57,177,120,57,50,45,5,48,29,19,0,0,0,79,46,33,2,2,0,0,0,0,0,0,0,0,0,0,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172,43,129
29,570,05525,608923,0000,VILLAGE,Gandagatta,Rural,207,880,429,451,63,29,34,120,60,60,26,12,14,693,347,346,187,82,105,362,290,72,328,278,50,156,143,13,86,66,20,0,0,0,86,69,17,34,12,22,1,1,0,4,1,3,0,0,0,29,10,19,33,12,21,1,1,0,4,1,3,0,0,0,28,10,18,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,518,139,379
29,570,05525,608924,0000,VILLAGE,Yadadalu,Rural,194,750,372,378,66,33,33,164,83,81,1,1,0,570,299,271,180,73,107,374,258,116,374,258,116,149,142,7,205,106,99,0,0,0,20,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,376,114,262
29,570,05525,608925,0000,VILLAGE,Yedadalli,Rural,250,1053,496,557,96,38,58,72,36,36,187,79,108,793,407,386,260,89,171,562,342,220,380,328,52,143,138,5,142,110,32,1,1,0,94,79,15,182,14,168,85,4,81,71,6,65,0,0,0,26,4,22,83,7,76,42,2,40,34,3,31,0,0,0,7,2,5,99,7,92,43,2,41,37,3,34,0,0,0,19,2,17,491,154,337
29,570,05525,608926,0000,VILLAGE,Balekadi,Rural,48,187,93,94,26,12,14,1,1,0,69,36,33,139,75,64,48,18,30,91,66,25,86,66,20,46,41,5,35,22,13,0,0,0,5,3,2,5,0,5,0,0,0,5,0,5,0,0,0,0,0,0,5,0,5,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,27,69
29,570,05525,608927,0000,VILLAGE,Karki Khan Estate *,Rural,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,570,05525,608928,0000,VILLAGE,Sunkadamakki,Rural,53,236,123,113,18,9,9,22,12,10,17,6,11,196,108,88,40,15,25,90,78,12,90,78,12,66,63,3,22,13,9,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146,45,101
29,570,05525,608929,0000,VILLAGE,Nemmaru,Rural,236,1045,471,574,101,43,58,255,120,135,139,52,87,716,338,378,329,133,196,353,291,62,315,280,35,117,113,4,100,86,14,2,2,0,96,79,17,38,11,27,1,1,0,28,7,21,4,1,3,5,2,3,35,11,24,1,1,0,25,7,18,4,1,3,5,2,3,3,0,3,0,0,0,3,0,3,0,0,0,0,0,0,692,180,512
29,570,05525,608930,0000,VILLAGE,Haruru (Harur),Rural,128,463,224,239,31,15,16,51,22,29,55,29,26,366,178,188,97,46,51,199,158,41,73,69,4,67,64,3,1,1,0,0,0,0,5,4,1,126,89,37,2,1,1,104,77,27,2,1,1,18,10,8,118,87,31,2,1,1,102,76,26,2,1,1,12,9,3,8,2,6,0,0,0,2,1,1,0,0,0,6,1,5,264,66,198
29,570,05525,608931,0000,VILLAGE,Nemmar Estate,Rural,59,228,109,119,21,12,9,85,36,49,73,36,37,149,73,76,79,36,43,113,67,46,113,67,46,21,13,8,81,46,35,4,4,0,7,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,42,73
29,570,05525,608932,0000,VILLAGE,Mathuvalli Estate,Rural,3,9,6,3,1,1,0,0,0,0,6,5,1,6,3,3,3,3,0,6,5,1,6,5,1,1,1,0,5,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2
29,570,05525,608933,0000,VILLAGE,Gulaganjimane,Rural,61,240,120,120,27,12,15,11,5,6,135,68,67,152,80,72,88,40,48,171,95,76,83,76,7,61,60,1,12,10,2,0,0,0,10,6,4,88,19,69,75,18,57,12,1,11,0,0,0,1,0,1,86,18,68,73,17,56,12,1,11,0,0,0,1,0,1,2,1,1,2,1,1,0,0,0,0,0,0,0,0,0,69,25,44
29,570,05525,608934,0000,VILLAGE,Kere,Rural,90,296,144,152,27,16,11,29,14,15,29,16,13,202,106,96,94,38,56,158,94,64,129,90,39,47,46,1,49,29,20,12,2,10,21,13,8,29,4,25,1,1,0,27,2,25,0,0,0,1,1,0,24,3,21,1,1,0,22,1,21,0,0,0,1,1,0,5,1,4,0,0,0,5,1,4,0,0,0,0,0,0,138,50,88
29,570,05525,608935,0000,VILLAGE,Muduba,Rural,37,127,63,64,6,5,1,24,12,12,32,17,15,89,48,41,38,15,23,58,45,13,44,40,4,36,34,2,8,6,2,0,0,0,0,0,0,14,5,9,12,3,9,2,2,0,0,0,0,0,0,0,14,5,9,12,3,9,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,18,51
29,570,05525,608936,0000,VILLAGE,Sheerlu,Rural,59,209,103,106,19,8,11,0,0,0,200,96,104,129,71,58,80,32,48,157,84,73,77,70,7,68,63,5,1,1,0,0,0,0,8,6,2,80,14,66,76,12,64,1,0,1,0,0,0,3,2,1,69,14,55,66,12,54,1,0,1,0,0,0,2,2,0,11,0,11,10,0,10,0,0,0,0,0,0,1,0,1,52,19,33
29,570,05525,608937,0000,VILLAGE,Hadi,Rural,21,61,30,31,8,2,6,14,5,9,9,4,5,39,23,16,22,7,15,27,25,2,27,25,2,26,25,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,5,29
29,570,05525,608938,0000,VILLAGE,Malanadu,Rural,157,742,382,360,61,26,35,0,0,0,401,191,210,547,310,237,195,72,123,438,267,171,293,244,49,126,115,11,129,96,33,0,0,0,38,33,5,145,23,122,35,6,29,110,17,93,0,0,0,0,0,0,139,22,117,34,5,29,105,17,88,0,0,0,0,0,0,6,1,5,1,1,0,5,0,5,0,0,0,0,0,0,304,115,189
29,570,05525,608939,0000,VILLAGE,Hadikiruru,Rural,27,88,41,47,12,5,7,0,0,0,31,15,16,51,27,24,37,14,23,40,35,5,36,33,3,29,28,1,6,5,1,0,0,0,1,0,1,4,2,2,0,0,0,4,2,2,0,0,0,0,0,0,3,2,1,0,0,0,3,2,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,48,6,42
29,570,05525,608940,0000,VILLAGE,Balagere,Rural,62,247,135,112,19,8,11,0,0,0,172,96,76,155,94,61,92,41,51,120,111,9,116,109,7,95,94,1,15,14,1,0,0,0,6,1,5,4,2,2,3,1,2,1,1,0,0,0,0,0,0,0,4,2,2,3,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127,24,103
29,570,05525,608941,0000,VILLAGE,Nallur,Rural,59,233,103,130,13,7,6,1,1,0,0,0,0,186,86,100,47,17,30,78,62,16,41,34,7,10,8,2,0,0,0,0,0,0,31,26,5,37,28,9,0,0,0,27,24,3,0,0,0,10,4,6,35,27,8,0,0,0,27,24,3,0,0,0,8,3,5,2,1,1,0,0,0,0,0,0,0,0,0,2,1,1,155,41,114
29,570,05525,608942,0000,VILLAGE,Darekoppa,Rural,187,659,297,362,42,21,21,46,20,26,0,0,0,507,242,265,152,55,97,316,212,104,297,205,92,85,76,9,97,49,48,5,1,4,110,79,31,19,7,12,1,1,0,3,0,3,5,0,5,10,6,4,19,7,12,1,1,0,3,0,3,5,0,5,10,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,343,85,258
29,570,05525,608943,0000,VILLAGE,Melukoppa,Rural,180,726,365,361,38,16,22,33,14,19,36,17,19,603,324,279,123,41,82,390,245,145,387,243,144,218,160,58,133,63,70,1,0,1,35,20,15,3,2,1,2,2,0,0,0,0,0,0,0,1,0,1,2,1,1,1,1,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,336,120,216
29,570,05525,608944,0000,VILLAGE,Kelakoppa,Rural,219,818,392,426,65,36,29,24,10,14,3,0,3,654,334,320,164,58,106,369,268,101,369,268,101,167,139,28,146,84,62,3,3,0,53,42,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,449,124,325
29,570,05525,608945,0000,VILLAGE,Addagadde,Rural,171,725,367,358,73,40,33,88,44,44,52,30,22,569,297,272,156,70,86,324,254,70,322,252,70,136,127,9,137,86,51,5,5,0,44,34,10,2,2,0,0,0,0,0,0,0,0,0,0,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,401,113,288
29,570,05525,608946,0000,VILLAGE,Kavadi,Rural,192,748,368,380,44,19,25,119,57,62,7,3,4,615,320,295,133,48,85,397,271,126,394,269,125,169,132,37,184,107,77,0,0,0,41,30,11,3,2,1,1,1,0,0,0,0,0,0,0,2,1,1,3,2,1,1,1,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,351,97,254
29,570,05525,608947,0000,VILLAGE,Belandur,Rural,279,1105,563,542,81,46,35,163,75,88,71,39,32,917,487,430,188,76,112,461,347,114,388,308,80,80,74,6,51,32,19,47,37,10,210,165,45,73,39,34,1,0,1,6,2,4,21,7,14,45,30,15,70,38,32,1,0,1,6,2,4,20,7,13,43,29,14,3,1,2,0,0,0,0,0,0,1,0,1,2,1,1,644,216,428
29,570,05525,608948,0000,VILLAGE,Honnavalli,Rural,167,633,308,325,51,23,28,19,10,9,2,2,0,510,265,245,123,43,80,282,208,74,271,200,71,105,101,4,96,47,49,0,0,0,70,52,18,11,8,3,2,1,1,1,0,1,0,0,0,8,7,1,11,8,3,2,1,1,1,0,1,0,0,0,8,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,351,100,251
29,570,05525,608949,0000,VILLAGE,Uluvalli,Rural,222,829,398,431,84,38,46,85,40,45,13,8,5,659,330,329,170,68,102,335,262,73,327,257,70,45,43,2,31,26,5,20,16,4,231,172,59,8,5,3,2,1,1,0,0,0,0,0,0,6,4,2,6,4,2,2,1,1,0,0,0,0,0,0,4,3,1,2,1,1,0,0,0,0,0,0,0,0,0,2,1,1,494,136,358
29,570,05525,608950,0000,VILLAGE,Sringeri (Rural),Rural,823,3847,1937,1910,263,131,132,480,206,274,153,76,77,3360,1729,1631,487,208,279,1157,893,264,1131,882,249,62,53,9,67,43,24,19,12,7,983,774,209,26,11,15,1,1,0,12,3,9,0,0,0,13,7,6,24,11,13,1,1,0,10,3,7,0,0,0,13,7,6,2,0,2,0,0,0,2,0,2,0,0,0,0,0,0,2690,1044,1646
29,570,05525,608951,0000,VILLAGE,Masige,Rural,218,888,436,452,75,40,35,25,12,13,110,50,60,746,378,368,142,58,84,387,287,100,379,284,95,116,111,5,118,64,54,0,0,0,145,109,36,8,3,5,1,0,1,5,1,4,0,0,0,2,2,0,8,3,5,1,0,1,5,1,4,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,501,149,352
29,570,05525,608952,0000,VILLAGE,Halandur,Rural,203,799,392,407,73,41,32,148,79,69,115,53,62,585,313,272,214,79,135,329,255,74,328,254,74,85,79,6,19,15,4,1,1,0,223,159,64,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,470,137,333
29,570,05525,608953,0000,VILLAGE,Kikkare (Kikkre),Rural,150,614,302,312,53,25,28,53,28,25,26,8,18,465,246,219,149,56,93,215,182,33,117,113,4,75,75,0,23,23,0,11,11,0,8,4,4,98,69,29,6,6,0,91,62,29,0,0,0,1,1,0,98,69,29,6,6,0,91,62,29,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,399,120,279
29,570,05525,608954,0000,VILLAGE,Menase,Rural,581,2236,1154,1082,196,103,93,297,155,142,75,42,33,1784,968,816,452,186,266,901,659,242,872,638,234,86,82,4,204,122,82,6,0,6,576,434,142,29,21,8,2,2,0,3,2,1,2,1,1,22,16,6,28,20,8,2,2,0,3,2,1,2,1,1,21,15,6,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1335,495,840
29,570,05525,608955,0000,VILLAGE,Vidyaranyapura,Rural,335,1308,638,670,93,49,44,296,152,144,0,0,0,1105,560,545,203,78,125,418,389,29,410,381,29,205,193,12,89,85,4,2,2,0,114,101,13,8,8,0,0,0,0,7,7,0,0,0,0,1,1,0,6,6,0,0,0,0,5,5,0,0,0,0,1,1,0,2,2,0,0,0,0,2,2,0,0,0,0,0,0,0,890,249,641
29,570,05525,608956,0000,VILLAGE,Kochavalli,Rural,151,609,303,306,32,18,14,154,74,80,6,2,4,485,247,238,124,56,68,263,178,85,253,178,75,14,12,2,1,0,1,0,0,0,238,166,72,10,0,10,1,0,1,0,0,0,0,0,0,9,0,9,7,0,7,1,0,1,0,0,0,0,0,0,6,0,6,3,0,3,0,0,0,0,0,0,0,0,0,3,0,3,346,125,221
29,570,05525,608957,0000,VILLAGE,Bettagere,Rural,183,666,320,346,38,19,19,142,68,74,0,0,0,526,264,262,140,56,84,266,210,56,252,202,50,137,125,12,67,42,25,0,0,0,48,35,13,14,8,6,4,3,1,7,4,3,0,0,0,3,1,2,12,7,5,4,3,1,5,3,2,0,0,0,3,1,2,2,1,1,0,0,0,2,1,1,0,0,0,0,0,0,400,110,290
29,570,05525,608958,0000,VILLAGE,Vykuntapura,Rural,204,758,365,393,52,28,24,221,109,112,7,2,5,579,295,284,179,70,109,355,243,112,341,235,106,58,58,0,85,46,39,1,1,0,197,130,67,14,8,6,2,2,0,10,4,6,0,0,0,2,2,0,14,8,6,2,2,0,10,4,6,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,403,122,281
29,570,05525,608959,0000,VILLAGE,Kunthur,Rural,218,854,443,411,69,36,33,50,26,24,1,1,0,689,381,308,165,62,103,360,275,85,358,275,83,198,177,21,81,42,39,8,8,0,71,48,23,2,0,2,0,0,0,1,0,1,0,0,0,1,0,1,2,0,2,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,494,168,326
29,570,05525,608960,0000,VILLAGE,Heruru,Rural,90,339,166,173,23,12,11,48,24,24,3,1,2,272,140,132,67,26,41,151,111,40,141,111,30,54,53,1,48,27,21,4,4,0,35,27,8,10,0,10,1,0,1,4,0,4,0,0,0,5,0,5,8,0,8,1,0,1,2,0,2,0,0,0,5,0,5,2,0,2,0,0,0,2,0,2,0,0,0,0,0,0,188,55,133
29,570,05525,608961,0000,VILLAGE,Gundre,Rural,32,125,63,62,11,7,4,17,10,7,40,20,20,98,48,50,27,15,12,59,47,12,58,46,12,22,18,4,33,26,7,0,0,0,3,2,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,16,50
29,570,05525,608962,0000,VILLAGE,Kuthagodu,Rural,86,310,158,152,29,17,12,30,16,14,0,0,0,226,126,100,84,32,52,135,110,25,134,109,25,71,62,9,45,37,8,0,0,0,18,10,8,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,48,127
29,570,05525,608963,0000,VILLAGE,Ginikal,Rural,126,508,262,246,45,27,18,97,47,50,64,35,29,327,176,151,181,86,95,251,176,75,250,176,74,60,59,1,145,85,60,0,0,0,45,32,13,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,257,86,171
29,570,05525,803143,0000,TOWN,Sringeri (TP),Urban,1165,3922,1986,1936,355,178,177,355,173,182,61,38,23,3306,1727,1579,616,259,357,1565,1228,337,1535,1209,326,21,17,4,33,22,11,23,20,3,1458,1150,308,30,19,11,0,0,0,5,3,2,0,0,0,25,16,9,28,18,10,0,0,0,5,3,2,0,0,0,23,15,8,2,1,1,0,0,0,0,0,0,0,0,0,2,1,1,2357,758,1599
29,570,05525,803143,0001,WARD,Sringeri (TP) WARD NO.-0001,Urban,119,457,239,218,61,34,27,42,20,22,1,0,1,366,194,172,91,45,46,164,131,33,163,131,32,0,0,0,0,0,0,0,0,0,163,131,32,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,293,108,185
29,570,05525,803143,0002,WARD,Sringeri (TP) WARD NO.-0002,Urban,145,463,237,226,46,24,22,34,19,15,2,1,1,397,208,189,66,29,37,152,131,21,148,128,20,6,5,1,2,2,0,0,0,0,140,121,19,4,3,1,0,0,0,0,0,0,0,0,0,4,3,1,4,3,1,0,0,0,0,0,0,0,0,0,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,311,106,205
29,570,05525,803143,0003,WARD,Sringeri (TP) WARD NO.-0003,Urban,62,244,124,120,17,7,10,8,6,2,12,9,3,217,115,102,27,9,18,104,82,22,102,82,20,8,7,1,0,0,0,0,0,0,94,75,19,2,0,2,0,0,0,0,0,0,0,0,0,2,0,2,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,140,42,98
29,570,05525,803143,0004,WARD,Sringeri (TP) WARD NO.-0004,Urban,92,283,144,139,18,10,8,1,1,0,0,0,0,259,132,127,24,12,12,134,103,31,132,102,30,2,2,0,0,0,0,6,5,1,124,95,29,2,1,1,0,0,0,0,0,0,0,0,0,2,1,1,2,1,1,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149,41,108
29,570,05525,803143,0005,WARD,Sringeri (TP) WARD NO.-0005,Urban,56,142,73,69,7,3,4,0,0,0,0,0,0,124,63,61,18,10,8,59,50,9,57,49,8,0,0,0,0,0,0,0,0,0,57,49,8,2,1,1,0,0,0,0,0,0,0,0,0,2,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,83,23,60
29,570,05525,803143,0006,WARD,Sringeri (TP) WARD NO.-0006,Urban,92,271,141,130,27,15,12,8,3,5,10,7,3,238,123,115,33,18,15,104,82,22,102,82,20,0,0,0,0,0,0,0,0,0,102,82,20,2,0,2,0,0,0,0,0,0,0,0,0,2,0,2,2,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,59,108
29,570,05525,803143,0007,WARD,Sringeri (TP) WARD NO.-0007,Urban,89,317,143,174,28,15,13,14,7,7,5,2,3,277,125,152,40,18,22,115,92,23,113,90,23,0,0,0,1,1,0,0,0,0,112,89,23,2,2,0,0,0,0,0,0,0,0,0,0,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202,51,151
29,570,05525,803143,0008,WARD,Sringeri (TP) WARD NO.-0008,Urban,87,258,145,113,15,5,10,2,1,1,4,1,3,240,139,101,18,6,12,112,97,15,108,94,14,1,0,1,0,0,0,0,0,0,107,94,13,4,3,1,0,0,0,1,0,1,0,0,0,3,3,0,4,3,1,0,0,0,1,0,1,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146,48,98
29,570,05525,803143,0009,WARD,Sringeri (TP) WARD NO.-0009,Urban,120,357,179,178,25,11,14,5,3,2,8,5,3,304,160,144,53,19,34,119,100,19,118,99,19,1,1,0,0,0,0,0,0,0,117,98,19,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238,79,159
29,570,05525,803143,0010,WARD,Sringeri (TP) WARD NO.-0010,Urban,103,374,187,187,30,14,16,1,1,0,1,1,0,320,167,153,54,20,34,170,130,40,160,122,38,3,2,1,0,0,0,0,0,0,157,120,37,10,8,2,0,0,0,4,3,1,0,0,0,6,5,1,10,8,2,0,0,0,4,3,1,0,0,0,6,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204,57,147
29,570,05525,803143,0011,WARD,Sringeri (TP) WARD NO.-0011,Urban,200,756,374,382,81,40,41,240,112,128,18,12,6,564,301,263,192,73,119,332,230,102,332,230,102,0,0,0,30,19,11,17,15,2,285,196,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,424,144,280
